Fund profile: Fund net assets,Fossil Free Funds: Fossil fuel grade (Number Count),"Fossil Free Funds: Fossil fuel holdings, weight","Fossil Free Funds: Coal industry, weight","Fossil Free Funds: Oil / gas industry, weight","Fossil Free Funds: Fossil-fired utilities, weight",Fossil Free Funds: Fossil fuel finance fund score,"Fossil Free Funds: Fossil fuel finance holdings, weight",Fossil Free Funds: Fossil fuel insurance fund score,"Fossil Free Funds: Fossil fuel insurance holdings, weight","Fossil Free Funds: Clean200, weight","Deforestation Free Funds: Deforestation-risk producer, weight","Deforestation Free Funds: Deforestation-risk financier, weight","Deforestation Free Funds: Deforestation-risk consumer brand, weight",esg_score,grade
191106675,3,0.032,0.017,0,0.032,0,0,0,0,0.145,0,0,0,23.68,3
526155197,3,0.033,0.01,0.028,0.005,8.4,0.064,4.6,0.005,0.129,0,0.027,0,24.46,3
227234236,4,0.056,0.038,0.056,0.018,12.6,0.026,0,0,0.139,0,0.078,0.1,20.69,3
36770428,3,0.052,0.023,0.052,0.011,16.5,0.034,0,0,0.19,0,0.088,0.132,20.26,3
2746519455,1,0,0,0,0,0,0,0,0,0.18,0,0,0.128,20.14,3
3131001301,1,0,0,0,0,0,0,0,0,0.06,0,0,0.048,21.42,3
58538681,1,0,0,0,0,0,0,0,0,0.195,0,0,0.013,19.83,2
4234415113,1,0,0,0,0,0,0,0,0,0.094,0,0,0.008,23.35,3
387227921,2,0.009,0,0.009,0,0,0,0,0,0,0,0,0,23.49,3
2726415928,3,0.041,0,0.025,0.016,0,0,0,0,0.142,0,0,0.077,19.86,2
636269460,3,0.05,0.019,0.031,0,2.7,0.045,0,0,0.145,0.014,0.023,0.117,21.61,3
724445753,1,0,0,0,0,0,0,0,0,0.109,0,0,0.036,21.85,3
21289117,3,0.012,0,0.012,0,0,0,0,0,0,0,0.008,0,29.92,3
145939795,6,0.104,0.007,0.096,0,22.5,0.07,0,0,0.14,0.007,0.011,0.065,23.12,3
4562548,2,0.014,0,0.014,0,0,0,0,0,0.003,0,0,0.115,22.51,3
388176346,3,0.033,0,0.033,0.01,0,0,0,0,0.211,0,0.05,0.172,20.21,3
567152496,4,0.069,0.023,0.05,0.021,5.9,0.031,9,0.009,0.111,0.005,0.016,0.007,25.91,3
1111634762,4,0.063,0.015,0.048,0.026,23.2,0.074,17.2,0.027,0.135,0.009,0.064,0.091,22.76,3
856413146,6,0.095,0.021,0.077,0.011,14.8,0.063,12.3,0.02,0.128,0.012,0.049,0.08,23.96,3
1654796851,4,0.075,0.005,0.065,0.027,8,0.015,12.2,0.014,0.151,0,0.02,0.07,24.7,3
235713608,6,0.204,0.031,0.156,0.048,0,0,48.5,0.048,0.106,0,0,0,24.24,3
25589563,3,0.041,0,0.013,0.028,33.2,0.043,28.3,0.028,0.35,0,0.043,0.195,20.56,3
4905718,6,0.192,0.07,0.192,0.139,0,0,0,0,0.081,0,0,0,28.56,3
618672165,6,0.101,0.01,0.063,0.037,20.1,0.035,34.1,0.036,0.068,0.011,0.042,0.02,25.34,3
96187704,6,0.097,0.027,0.065,0.04,0,0,0,0,0.004,0,0,0,27.36,3
211139930,6,0.096,0.025,0.077,0.026,27.3,0.105,31.3,0.052,0.177,0.007,0.08,0.124,22.86,3
161320234,1,0,0,0,0,0,0,0,0,0.157,0,0,0.042,20.7,3
180101285,3,0.041,0.007,0.03,0.016,8.5,0.023,11.7,0.015,0.098,0.003,0.018,0.054,23.89,3
157916704,3,0.046,0.008,0.034,0.018,9.6,0.026,13.2,0.017,0.11,0.003,0.02,0.061,23.87,3
164585867,3,0.049,0.008,0.036,0.019,10.1,0.028,14.1,0.018,0.117,0.003,0.022,0.065,23.9,3
104374896,3,0.051,0.009,0.037,0.02,10.4,0.029,14.5,0.018,0.119,0.003,0.022,0.066,23.92,3
56021295,3,0.052,0.009,0.038,0.02,10.5,0.029,14.6,0.018,0.12,0.003,0.023,0.067,23.93,3
12224928,3,0.052,0.009,0.038,0.02,10.5,0.029,14.6,0.018,0.12,0.003,0.023,0.067,23.91,3
1601283541,6,0.12,0.01,0.077,0.057,21.1,0.03,39.7,0.041,0.241,0,0.005,0.111,22.92,3
229443356,1,0,0,0,0,0,0,0,0,0,0,0,0,22.23,3
1418368432,1,0,0,0,0,0,0,0,0,0,0,0,0,27.03,3
206950255,4,0.078,0,0.078,0,2.8,0.02,8.3,0.016,0.167,0,0.02,0.114,21.15,3
770956998,6,0.11,0.026,0.092,0.032,31,0.109,24.7,0.04,0.129,0.014,0.084,0.11,22.3,3
290634371,4,0.061,0.015,0.046,0.026,0,0,0,0,0.015,0.002,0,0.005,24.36,3
622476995,4,0.055,0.009,0.04,0.022,9.7,0.025,13.5,0.017,0.124,0.003,0.02,0.069,23.9,3
868779416,3,0.042,0.007,0.031,0.017,7.5,0.019,10.7,0.013,0.099,0.003,0.015,0.054,24.1,3
21933920,3,0.043,0,0.043,0,18.9,0.081,0,0,0.185,0,0.062,0.059,22.42,3
170827009,1,0,0,0,0,0,0,0,0,0.157,0,0,0.086,21.59,3
503524236,4,0.069,0.011,0.05,0.022,0,0,0,0,0.013,0,0,0.018,25.23,3
596063688,2,0.005,0,0.005,0,0,0,0,0,0.146,0,0,0.016,20.33,3
1513204102,4,0.088,0.006,0.057,0.045,14,0.024,25.3,0.026,0.244,0.002,0.026,0.117,22.05,3
208883932,4,0.075,0.014,0.048,0.027,0,0,0,0,0.003,0,0,0.002,29.13,3
92394133,1,0,0,0,0,0,0,0,0,0,0,0,0,26.93,3
180012528,1,0,0,0,0,0,0,0,0,0,0,0,0,26.83,3
6587631093,6,0.092,0.018,0.054,0.048,,0.026,,0.026,0.247,0.001,0.039,0.126,22.08,3
883067036,2,0.023,0,0.023,0.023,2.4,0.008,0,0,0.278,0,0,0.047,19.91,2
16898130,2,0.019,0,0.019,0.011,10.9,0.052,0,0,0.334,0,0,0.089,17.81,2
291365265,3,0.033,0.024,0.009,0,19.2,0.082,8,0.017,0.134,0.024,0.052,0.092,23.73,3
1096159809,3,0.054,0,0.054,0,36.4,0.045,18.1,0.023,0.119,0,0.029,0.067,23.35,3
1303133460,4,0.077,0,0.049,0.028,0,0,0,0,0,0,0,0.013,25.49,3
986844824,6,0.108,0,0.108,0,56,0.069,26.5,0.033,0.073,0,0.05,0.031,24.65,3
217925918,6,0.167,0.049,0.077,0.112,0,0,0,0,0.032,0,0,0.024,26,3
34399871,1,0,0,0,0,0,0,0,0,0.051,0,0,0,15.59,2
17396039,3,0.037,0.002,0.033,0.008,10.4,0.02,5.6,0.007,0.087,0.001,0.014,0.044,21.99,3
20325589,3,0.043,0.002,0.038,0.009,12,0.024,6.4,0.009,0.101,0.001,0.016,0.051,21.95,3
28216214,3,0.048,0.003,0.043,0.01,13.7,0.026,7.3,0.01,0.114,0.001,0.018,0.058,21.83,3
26199794,3,0.053,0.003,0.047,0.011,14.8,0.029,7.9,0.011,0.125,0.001,0.019,0.063,21.84,3
28074705,4,0.056,0.003,0.05,0.011,15.7,0.031,8.4,0.011,0.134,0.002,0.02,0.067,21.77,3
22806605,4,0.058,0.003,0.052,0.012,16.1,0.032,8.7,0.012,0.138,0.002,0.021,0.069,21.79,3
18542707,4,0.058,0.003,0.052,0.012,16.4,0.032,8.8,0.012,0.141,0.002,0.021,0.069,21.77,3
570039700,6,0.11,0,0.059,0.051,0,0,51,0.051,0.176,0,0.041,0.105,22.15,3
665922131,2,0.011,0,0.002,0.009,0,0,0,0,0.022,0,0,0,24.24,3
143392568,3,0.015,0,0.007,0.008,0,0,0,0,0.064,0,0,0.009,23.58,3
122951388,3,0.015,0,0.009,0.006,0,0,0,0,0,0,0,0,26.79,3
35445056,6,0.148,0,0.131,0.055,6.8,0.027,16.6,0.017,0.19,0,0.024,0.097,20.99,3
97653069,6,0.136,0.015,0.093,0.028,12.2,0.035,0,0,0.169,0,0.049,0.101,23.2,3
188360513,3,0.036,0,0.036,0,5.4,0.029,7.1,0.008,0.134,0,0.01,0,25.7,3
925427754,6,0.207,0.023,0.148,0.114,33.2,0.066,19.7,0.025,0.101,0,0.043,0.08,24.19,3
711068158,3,0.034,0,0.034,0.013,61.5,0.115,0,0,0.205,0,0.094,0.101,18.7,2
9121958385,4,0.071,0.008,0.064,0.015,0,0,0,0,0,0,0,0,23.3,3
1021050208,4,0.073,0.011,0.073,0.011,19.6,0.059,0,0,0.045,0,0.041,0.066,19.54,2
190322480,4,0.085,0.02,0.076,0.01,19.5,0.059,7.5,0.014,0.065,0,0.041,0.091,19.49,2
1084540449,6,0.138,0.026,0.065,0.073,0,0,0,0,0.01,0,0,0.006,26.16,3
2220582111,3,0.036,0.008,0.036,0.008,0,0,0,0,0.282,0,0,0.17,22.12,3
8417629386,6,0.183,0.012,0.139,0.096,43.3,0.089,26.3,0.029,0.03,0,0.057,0.128,28.59,3
1672803251,3,0.049,0,0.049,0,0,0,0,0,0.03,0,0,0.033,23.42,3
49997179,6,0.177,0.065,0.14,0.081,4.3,0.018,0,0,0.029,0,0,0.017,25.13,3
233547984,6,0.154,0.023,0.074,0.088,4.5,0.01,75.4,0.076,0.213,0,0.044,0.159,20.7,3
711181561,1,0,0,0,0,0,0,0,0,0.066,0,0,0,15.73,2
410343895,2,0.026,0,0.026,0,0,0,0,0,0.01,0,0,0,28.28,3
1689188454,6,0.093,0.01,0.014,0.068,12.3,0.016,68.4,0.068,0.174,0,0.033,0.152,19.94,2
195032196,4,0.072,0.006,0.051,0.041,7.6,0.01,24.9,0.026,0.217,0,0.021,0.085,22.17,3
264774201,1,0,0,0,0,0,0,0,0,0.056,0,0,0,15.77,2
329528248,4,0.069,0.014,0.036,0.033,0,0,8.5,0.008,0.005,0,0,0.016,28.29,3
67060322,6,0.139,0.009,0.079,0.077,37.4,0.065,58.8,0.06,0.083,0,0.059,0.089,26.19,3
46779643,6,0.131,0.021,0.086,0.074,38.2,0.077,59.9,0.067,0.09,0,0.065,0.112,22.55,3
243441983,6,0.229,0,0.18,0.091,0,0,0,0,0.293,0,0,0,22.44,3
551745832,4,0.068,0.004,0.045,0.03,9.9,0.017,18.4,0.019,0.237,0.001,0.019,0.112,21.63,3
450562038,6,0.101,0.008,0.091,0.036,6.1,0.018,15.9,0.018,0.051,0.007,0.033,0.056,23.85,3
864335887,6,0.607,0.062,0.379,0.441,0,0,0,0,0.132,0,0,0,26.16,3
272120567,1,0,0,0,0,0,0,0,0,0.072,0,0,0,16.22,2
109198727,3,0.025,0,0.02,0.005,2.6,0.02,3.5,0.004,0.112,0.008,0,0.005,27.04,3
1041096639,6,0.92,0.009,0.893,0.026,0,0,0,0,0,0,0,0,30.7,4
167046802,3,0.039,0,0.039,0,0,0,0,0,0.079,0,0,0.076,21.67,3
737237131,6,0.124,0.015,0.118,0.068,16.9,0.044,12.7,0.023,0.235,0,0.023,0.09,23.07,3
241363286,4,0.056,0,0.056,0,28.8,0.124,16.3,0.031,0.142,0,0.048,0.109,19.21,2
1033799517,6,0.16,0.033,0.134,0.092,32.2,0.065,12.7,0.015,0.127,0,0.043,0.1,23.7,3
446811206,4,0.06,0.006,0.049,0.021,8.6,0.027,9.5,0.012,0.136,0.003,0.02,0.078,22.55,3
99411931,4,0.086,0.015,0.059,0.038,11.8,0.031,16.3,0.019,0.139,0.005,0.027,0.075,23.51,3
825981076,3,0.048,0.005,0.039,0.017,7.2,0.022,7.6,0.01,0.108,0.002,0.016,0.062,23.11,3
107933466,4,0.082,0.014,0.056,0.036,10.7,0.029,14.6,0.018,0.122,0.005,0.024,0.068,23.71,3
1042273148,4,0.066,0.008,0.062,0.038,10.2,0.026,9.2,0.015,0.139,0,0.014,0.048,24.02,3
785066476,3,0.034,0.004,0.028,0.012,5.6,0.017,5.6,0.007,0.088,0.002,0.012,0.049,23.48,3
132037936,4,0.058,0.01,0.04,0.025,8.1,0.022,11.1,0.013,0.093,0.003,0.018,0.051,23.52,3
24523645,1,0,0,0,0,0,0,0,0,0.228,0,0,0.141,19.7,2
1577516749,4,0.081,0.006,0.053,0.041,14.8,0.025,23,0.024,0.248,0.002,0.027,0.117,22.05,3
909115080,2,0.026,0,0.026,0,3.6,0.008,0,0,0.264,0,0,0.093,20.41,3
220697507,6,0.117,0.024,0.091,0.039,23.2,0.063,11.1,0.019,0.128,0.015,0.054,0.073,22.93,3
285371792,6,0.093,0.009,0.054,0.029,0,0,0,0,0.012,0,0,0.008,28.57,3
992883406,6,0.171,0.013,0.154,0.06,10.3,0.03,26.7,0.031,0.086,0.012,0.056,0.093,21.44,3
13668352391,2,0.01,0,0.01,0,0,0,0,0,0.27,0,0,0.091,20.01,3
461963035,6,0.098,0,0.074,0.048,9.2,0.038,17.4,0.018,0.199,0,0.024,0.156,23.5,3
4227022173,2,0.013,0,0.013,0,0,0,0,0,0.195,0,0.012,0.152,20.79,3
1073936372,1,0,0,0,0,0,0,0,0,0.03,0,0,0.037,23.82,3
493940874,1,0,0,0,0,0,0,0,0,0,0,0,0.025,24.2,3
99926801,3,0.019,0,0.019,0,0,0,0,0,0.01,0,0,0,28.68,3
124535632,4,0.063,0,0.042,0.031,26.6,0.046,21,0.021,0.206,0,0.059,0.165,21.38,3
113783633,3,0.046,0,0.046,0,0.6,0.021,110.6,0.132,0.09,0,0,0.06,21.79,3
26083074,1,0,0,0,0,0,0,0,0,0,0,0,0,26.23,3
85928481,6,0.19,0.059,0.063,0.127,0,0,0,0,0,0,0,0,26.68,3
104846884,3,0.046,0,0.046,0,0,0,0,0,0,0,0,0,25.75,3
123389865,6,0.113,0,0.113,0,28.2,0.037,0,0,0.151,0,0.074,0.055,21.9,3
8462294,3,0.032,0,0.032,0,0,0,0,0,0.121,0,0,0.046,19.15,2
152898597,4,0.058,0.018,0.046,0.008,3.8,0.019,0,0,0.071,0.008,0.004,0.002,25.65,3
464771761,4,0.078,0.005,0.072,0.013,18.7,0.06,5.9,0.01,0.144,0.005,0.037,0.062,22.42,3
1853091222,6,0.097,0.037,0.068,0.038,8.2,0.038,6.7,0.007,0.119,0.01,0.021,0.01,26.89,3
1108102473,1,0,0,0,0,0,0,0,0,0.043,0,0,0.01,16.55,2
77220947,4,0.065,0.011,0.045,0.032,8.4,0.021,13.6,0.016,0.115,0.003,0.018,0.061,24.25,3
226005081,4,0.076,0,0.046,0.05,13.6,0.017,8.4,0.008,0.262,0,0.026,0.124,21.88,3
135926272,6,0.124,0.016,0.115,0.044,33.7,0.11,4.7,0.008,0.148,0.022,0.09,0.095,22.28,3
4935023621,6,0.111,0.026,0.093,0.032,31.1,0.11,24.3,0.039,0.131,0.014,0.084,0.11,22.31,3
281309440,4,0.077,0.002,0.039,0.046,19.5,0.031,20.6,0.021,0.253,0,0.037,0.102,21.89,3
62589052,6,0.168,0.014,0.084,0.096,38.2,0.057,37.2,0.038,0.048,0.002,0.079,0.072,23.98,3
1918786154,4,0.069,0.011,0.05,0.022,0,0,0,0,0.013,0,0,0.018,25.25,3
853077880,6,0.541,0.075,0.368,0.368,0,0,0,0,0.093,0.001,0,0.001,24.48,3
94703036,1,0,0,0,0,0,0,0,0,0.059,0,0,0,16.61,2
354142714,4,0.073,0.013,0.047,0.027,0,0,0,0,0.003,0,0,0.003,28.72,3
1127908165,4,0.075,0.014,0.048,0.027,0,0,0,0,0.003,0,0,0.002,29.14,3
781204395,6,0.107,0.034,0.057,0.041,0,0,0.3,0.001,0.011,0.001,0,0.002,28.27,3
14528297163,4,0.088,0.006,0.057,0.045,14.1,0.024,25.4,0.026,0.246,0.002,0.026,0.117,22.05,3
491931519,3,0.053,0,0.03,0.025,13.7,0.021,18.6,0.02,0.239,0,0.041,0.116,20.23,3
1856375805,3,0.047,0.004,0.039,0.015,12.7,0.036,11.9,0.017,0.214,0.005,0.022,0.102,20.32,3
136898054,1,0,0,0,0,0,0,0,0,0.098,0,0,0.225,25.82,3
1420294037,2,0.025,0.015,0.005,0.025,0,0,2.5,0.002,0.074,0,0,0.165,26.78,3
122421815,4,0.088,0.005,0.057,0.044,14.7,0.025,26.3,0.027,0.249,0.002,0.027,0.119,23.01,3
53385090,1,0,0,0,0,0,0,0,0,0.024,0,0,0,21.68,3
50046864,1,0,0,0,0,0,0,0,0,0.1,0,0,0.028,22.96,3
129484807,3,0.015,0,0.015,0,0,0,0,0,0.159,0,0,0.068,22.47,3
587324964,1,0,0,0,0,0,0,0,0,0.317,0,0,0.085,19.87,2
20384609,1,0,0,0,0,0,0,0,0,0,0,0,0,24.49,3
12029515,2,0,0,0,0,0,0,54.4,0.064,0.047,0,0,0,20.89,3
397256370,2,0,0,0,0,0,0,42.6,0.045,0.236,0,0.075,0.147,22.14,3
6192316463,3,0.051,0.014,0.037,0,11.5,0.015,20.6,0.026,0.05,0.014,0.015,0.028,25.17,3
1070197638,3,0.04,0.014,0.026,0,17.2,0.044,36.2,0.054,0.099,0.014,0.021,0.061,23.67,3
1010248666,3,0.028,0,0.028,0,3,0.06,41.7,0.052,0.13,0,0,0.151,23.06,3
13154504002,3,0.033,0.024,0.009,0,18.8,0.079,7.5,0.016,0.135,0.024,0.052,0.093,23.7,3
1200813325,1,0,0,0,0,0,0,0,0,0,0,0,0,21.87,3
6990508845,6,0.129,0,0.129,0,0,0,0,0,0.072,0,0,0,23.59,3
37113571,3,0.008,0.005,0.005,0.008,6.5,0.036,0,0,0.119,0,0,0,28.15,3
57346338,4,0.078,0,0.078,0,0,0,0,0,0.018,0,0,0.063,25.61,3
341617527,4,0.056,0,0.05,0.006,0,0,0,0,0,0,0,0.063,26.16,3
657780513,3,0.027,0,0.027,0,0,0,0,0,0,0,0,0,27.25,3
1406403294,3,0.023,0,0.023,0,0,0,0,0,0.015,0,0,0.011,26.74,3
45461996,4,0.081,0.01,0.071,0,26.1,0.034,0,0,0.142,0,0.034,0.136,22.68,3
3606341733,3,0.053,0.01,0.053,0.018,14.3,0.018,0,0,0.155,0,0.041,0.093,21.11,3
7264152844,3,0.042,0.007,0.036,0.016,16.1,0.034,14.6,0.022,0.118,0.011,0.026,0.096,21.88,3
7903572846,3,0.023,0.004,0.019,0.006,1.5,0.008,2,0.002,0.013,0.001,0.003,0.01,25.88,3
142667401,1,0,0,0,0,0,0,0,0,0.201,0,0.028,0.051,21.06,3
177413042,1,0,0,0,0,0,0,0,0,0.12,0,0.018,0.029,22.21,3
353542928,3,0.04,0,0.04,0,0,0,0,0,0,0,0,0.03,27.89,3
109908067,3,0.035,0.003,0.019,0.018,5.5,0.013,8.3,0.008,0.149,0,0.011,0.056,23.66,3
967711530,3,0.041,0.007,0.025,0.018,8,0.022,8.7,0.009,0.126,0.001,0.016,0.047,24.17,3
871473559,1,0,0,0,0,0,0,0,0,0.062,0,0,0,16.16,2
981171808,4,0.078,0.004,0.065,0.027,16.6,0.038,9.5,0.012,0.145,0.001,0.028,0.105,24.45,3
313599701,3,0.009,0.003,0.007,0.006,2.2,0.005,0,0,0.272,0,0,0.143,20.79,3
588949863,2,0.016,0,0.016,0,0,0,0,0,0.021,0,0,0,26.08,3
546342626,6,0.986,0.005,0.976,0.01,0,0,0,0,0,0,0,0,31.16,4
161356676,4,0.072,0,0.072,0,74,0.157,44.5,0.047,0,0,0.148,0,23.81,3
1445684208,2,0.007,0,0,0.007,0,0,0,0,0.284,0,0,0.143,21.49,3
264943906,6,0.189,0,0.17,0.065,50.1,0.117,24.3,0.026,0.131,0,0.077,0.122,23.51,3
701542190,6,0.213,0,0.195,0.101,4.3,0.017,58.9,0.104,0.262,0,0.045,0.102,20.4,3
45152419,6,0.556,0.047,0.447,0.435,0,0,0,0,0.129,0,0,0,25.04,3
5787652000,2,0.005,0,0,0.005,0,0,0,0,0.152,0,0,0.056,21.12,3
7726374495,2,0.012,0,0.005,0.007,2.2,0.005,0,0,0.248,0,0,0.153,21.04,3
1500911441,1,0,0,0,0,0,0,0,0,0.042,0,0,0.033,29.13,3
4959508600,1,0,0,0,0,0,0,0,0,0.158,0,0,0.053,20.8,3
2105148545,4,0.064,0.017,0.047,0.017,0,0,0,0,0.049,0,0,0.017,23.13,3
659224364,6,0.593,0.026,0.576,0,0,0,0,0,0.015,0.025,0,0.066,35.14,4
67013505,6,0.184,0.024,0.163,0.091,32.8,0.058,12.8,0.013,0.217,0,0.057,0.145,21.9,3
2903335995,4,0.072,0.005,0.072,0.029,0,0,11.2,0.019,0.016,0.009,0,0.007,27.95,3
9841009,4,0.061,0.007,0.045,0.024,0,0,10.7,0.018,0,0.004,0,0.007,29.79,3
31901642,2,0.011,0,0,0.011,0,0,0,0,0.322,0,0,0.029,19.59,2
3215192901,6,0.973,0.192,0.617,0.957,0,0,0,0,0.009,0,0,0,29.08,3
612152963,6,0.185,0.019,0.164,0.067,46.2,0.106,20.1,0.021,0.136,0,0.081,0.143,23.26,3
23396390,4,0.07,0.04,0.03,0.038,11.6,0.049,13.7,0.014,0.125,0.022,0.026,0.011,26.83,3
38357546,6,0.108,0.026,0.09,0.032,30.3,0.107,23.7,0.038,0.128,0.013,0.082,0.107,22.83,3
196071569,6,0.095,0.03,0.068,0.036,26,0.105,18.7,0.024,0.134,0.014,0.056,0.061,24.04,3
842378179,4,0.064,0.005,0.034,0.033,10.1,0.023,15.3,0.015,0.275,0,0.02,0.103,22.82,3
832161194,4,0.087,0.006,0.056,0.044,13.9,0.024,25,0.026,0.241,0.002,0.025,0.115,22.03,3
240803735,6,0.137,0.016,0.07,0.077,28.7,0.048,47.5,0.052,0.1,0,0.049,0.062,24.2,3
11984667,4,0.067,0.011,0.049,0.022,0,0,0,0,0.013,0,0,0.017,25.14,3
159664787,6,0.118,0.024,0.06,0.071,0,0,11,0.015,0.03,0.01,0,0.053,24.35,3
337649707,4,0.076,0.027,0.034,0.036,0,0,0.3,0,0,0,0,0.004,27.83,3
48188290,1,0,0,0,0,0,0,0,0,0.067,0,0,0,18.33,2
179694812,1,0,0,0,0,0,0,0,0,0.07,0,0,0,16.95,2
45379577,3,0.047,0.007,0.033,0.02,8.3,0.021,11.5,0.014,0.1,0.003,0.018,0.051,22.98,3
42010434,4,0.057,0.009,0.04,0.025,10.1,0.027,13.7,0.016,0.116,0.004,0.022,0.06,23.19,3
27874583,4,0.064,0.01,0.045,0.027,11.4,0.031,15.2,0.018,0.127,0.005,0.026,0.066,23.3,3
16613598,4,0.07,0.012,0.049,0.029,12.4,0.034,16.1,0.02,0.133,0.005,0.028,0.069,23.33,3
9105879,4,0.076,0.013,0.053,0.032,13.5,0.038,17.3,0.021,0.141,0.006,0.031,0.074,23.45,3
8735608,4,0.077,0.014,0.054,0.032,14,0.041,17.4,0.022,0.14,0.006,0.033,0.074,23.43,3
944004,4,0.078,0.015,0.055,0.033,14.3,0.042,17.7,0.022,0.143,0.007,0.033,0.075,23.41,3
136290861,1,0,0,0,0,0,0,0,0,0.091,0,0,0,16.94,2
2117695721,6,0.354,0.141,0.262,0.122,20.2,0.085,28.9,0.031,0.043,0.035,0.061,0.02,30.15,4
105224928,6,0.182,0.089,0.107,0.062,6.9,0.037,23.2,0.028,0.15,0.034,0.029,0.08,25.83,3
495699114,6,0.123,0.071,0.053,0.042,2.3,0.02,21.2,0.027,0.187,0.034,0.018,0.101,24.5,3
1413735031,6,0.112,0.019,0.083,0.031,0,0,14.8,0.018,0.16,0.013,0,0.14,22.64,3
1725780635,4,0.074,0.033,0.033,0.013,0,0,0,0,0.002,0,0,0.009,26.06,3
521783698,4,0.058,0.009,0.042,0.024,10.7,0.028,12.3,0.014,0.109,0.003,0.021,0.055,23.26,3
475797421,4,0.069,0.011,0.05,0.028,12.8,0.033,14.5,0.017,0.129,0.004,0.025,0.066,23.24,3
167230084,4,0.077,0.012,0.056,0.032,14.2,0.037,16.3,0.019,0.146,0.005,0.028,0.074,23.24,3
